Agent,Author,Repo,CommitSha,smell_type,smell_name,Method,Line,File,Description
Claude_Code,graphistry,pygraphistry,2a57411bd2be42fa8aa97f7715abcb0103100382,design,Multifaceted abstraction,,12,/home/gilberto/Documents/AI-DEV-Analysis/analysis_of_datasets/files_changed/Claude_Code/graphistry$pygraphistry/2a57411bd2be42fa8aa97f7715abcb0103100382/graphistry/tests/compute/test_call_schema_validation.py,"Class 'TestCallSchemaValidation' has a high LCOM value of 1, indicating it may have multiple responsibilities."
Cursor,WEIFENG2333,VideoCaptioner,29cb38c0dcbef08d8d6821256e2fb79201143140,implementation,Long statement,get_installation_commands,172,/home/gilberto/Documents/AI-DEV-Analysis/analysis_of_datasets/files_changed/Cursor/WEIFENG2333$VideoCaptioner/29cb38c0dcbef08d8d6821256e2fb79201143140/app/core/utils/platform_utils.py,A line with 336 chars in get_installation_commands exceeds the maximum length of 120 characters.
OpenAI_Codex,beowolx,rensa,5aa6e8d9c8de7513c96d4906101fdc5dd71cee93,implementation,Long identifier,test_cminhash_serialization_roundtrip,81,/home/gilberto/Documents/AI-DEV-Analysis/analysis_of_datasets/files_changed/OpenAI_Codex/beowolx$rensa/5aa6e8d9c8de7513c96d4906101fdc5dd71cee93/tests/test_rensa.py,Identifier'test_cminhash_serialization_roundtrip' exceeds the maximum length of 30 characters.
Devin,crewAIInc,crewAI,a1ebdb125b2642d01b1f22a0d459d0b02b52e7d0,implementation,Long identifier,test_llm_with_return_full_completion,29,/home/gilberto/Documents/AI-DEV-Analysis/analysis_of_datasets/files_changed/Devin/crewAIInc$crewAI/a1ebdb125b2642d01b1f22a0d459d0b02b52e7d0/tests/test_llm_generations_logprobs.py,Identifier'test_llm_with_return_full_completion' exceeds the maximum length of 30 characters.
Devin,crewAIInc,crewAI,4d3e094a407098b5635017c18e2e4d26266d6863,implementation,Long identifier,test_get_provider_data_with_ssl_verify,78,/home/gilberto/Documents/AI-DEV-Analysis/analysis_of_datasets/files_changed/Devin/crewAIInc$crewAI/4d3e094a407098b5635017c18e2e4d26266d6863/tests/cli/provider_test.py,Identifier'test_get_provider_data_with_ssl_verify' exceeds the maximum length of 30 characters.
Copilot,Azure,azure-sdk-for-python,99a3e924dcc8a4841564e508045526c659017ff1,implementation,Long method,list_nodes,817 - 914,/home/gilberto/Documents/AI-DEV-Analysis/analysis_of_datasets/files_changed/Copilot/Azure$azure-sdk-for-python/99a3e924dcc8a4841564e508045526c659017ff1/sdk/ml/azure-ai-ml/azure/ai/ml/_restclient/v2022_12_01_preview/aio/operations/_compute_operations.py,Method 'list_nodes' is too long (73 lines).
OpenAI_Codex,MontrealAI,AGI-Alpha-Agent-v0,225d3d72cb89d66740dc4a646c2c11df02d4d1a7,implementation,Long statement,__init__,49,/home/gilberto/Documents/AI-DEV-Analysis/analysis_of_datasets/files_changed/OpenAI_Codex/MontrealAI$AGI-Alpha-Agent-v0/225d3d72cb89d66740dc4a646c2c11df02d4d1a7/alpha_factory_v1/demos/meta_agentic_tree_search_v0/mats/env.py,A line with 186 chars in __init__ exceeds the maximum length of 120 characters.
OpenAI_Codex,marin-community,marin,d2a56d7bf88b8a7a29b572084d6c6e46db9a1d5b,implementation,Long statement,,31,/home/gilberto/Documents/AI-DEV-Analysis/analysis_of_datasets/files_changed/OpenAI_Codex/marin-community$marin/d2a56d7bf88b8a7a29b572084d6c6e46db9a1d5b/marin/generation/sliding_logits_tp_fp32.py,A line with 166 chars in sliding_logits_tp_fp32 exceeds the maximum length of 120 characters.
Devin,crewAIInc,crewAI,ac1dcd1a2c1a3c5c474ddb7b1ae9ee303aa0e1a5,implementation,Long statement,__class_getitem__,291,/home/gilberto/Documents/AI-DEV-Analysis/analysis_of_datasets/files_changed/Devin/crewAIInc$crewAI/ac1dcd1a2c1a3c5c474ddb7b1ae9ee303aa0e1a5/src/crewai/flow/flow.py,A line with 492 chars in __class_getitem__ exceeds the maximum length of 120 characters.
Devin,crewAIInc,crewAI,e0590e516f0e4cd2f1fdec5128d3d64934bf3818,implementation,Long statement,__class_getitem__,291,/home/gilberto/Documents/AI-DEV-Analysis/analysis_of_datasets/files_changed/Devin/crewAIInc$crewAI/e0590e516f0e4cd2f1fdec5128d3d64934bf3818/src/crewai/flow/flow.py,A line with 492 chars in __class_getitem__ exceeds the maximum length of 120 characters.
Devin,crewAIInc,crewAI,6c08e6062a7bc116de95a0704c0601ab201d8a6f,implementation,Long message chain,setUp,22,/home/gilberto/Documents/AI-DEV-Analysis/analysis_of_datasets/files_changed/Devin/crewAIInc$crewAI/6c08e6062a7bc116de95a0704c0601ab201d8a6f/tests/memory/elasticsearch_storage_test.py,"A long message chain has 5 attributes/calls chained together, more than the recommended 3 in the following statement: self.es_mock.indices.exists.return_value = False."
Copilot,mlflow,mlflow,557c8e522ec4c058fdf81c2dae4275906a18587f,implementation,Long statement,test_optimize_prompt_basic,46,/home/gilberto/Documents/AI-DEV-Analysis/analysis_of_datasets/files_changed/Copilot/mlflow$mlflow/557c8e522ec4c058fdf81c2dae4275906a18587f/tests/genai/optimize/test_base.py,A line with 192 chars in test_optimize_prompt_basic exceeds the maximum length of 120 characters.
OpenAI_Codex,mochilang,mochi,666d4fbcf624bbe1efd09d65a0d2a1fe175ba3e1,implementation,Complex method,main,37 - 58,/home/gilberto/Documents/AI-DEV-Analysis/analysis_of_datasets/files_changed/OpenAI_Codex/mochilang$mochi/666d4fbcf624bbe1efd09d65a0d2a1fe175ba3e1/tests/rosetta/out/Python/additive-primes.py,"Method 'main' has a cyclomatic complexity of 7, exceeding the max of 6."
OpenAI_Codex,julep-ai,julep,8f1623d7813fb86398a3a8923f1338fc5c65cd3c,implementation,Long method,test_task_execution_workflow_evaluate_ifelse_step_expressions,1075 - 1150,/home/gilberto/Documents/AI-DEV-Analysis/analysis_of_datasets/files_changed/OpenAI_Codex/julep-ai$julep/8f1623d7813fb86398a3a8923f1338fc5c65cd3c/agents-api/tests/test_task_execution_workflow.py,Method 'test_task_execution_workflow_evaluate_ifelse_step_expressions' is too long (75 lines).
Cursor,willccbb,verifiers,d08dd816bfb0ce6c604a6255320beafcc71113f0,design,Multifaceted abstraction,,7,/home/gilberto/Documents/AI-DEV-Analysis/analysis_of_datasets/files_changed/Cursor/willccbb$verifiers/d08dd816bfb0ce6c604a6255320beafcc71113f0/tests/test_parser.py,"Class 'TestParser' has a high LCOM value of 1, indicating it may have multiple responsibilities."
Devin,crewAIInc,crewAI,65c57fc43b9d7aa9fdec889ee338adba9215cd48,implementation,Long statement,__init__,33,/home/gilberto/Documents/AI-DEV-Analysis/analysis_of_datasets/files_changed/Devin/crewAIInc$crewAI/65c57fc43b9d7aa9fdec889ee338adba9215cd48/src/crewai/memory/memory.py,A line with 197 chars in __init__ exceeds the maximum length of 120 characters.
OpenAI_Codex,julep-ai,julep,8f1623d7813fb86398a3a8923f1338fc5c65cd3c,implementation,Long identifier,test_route_list_agents_with_metadata_filter,357,/home/gilberto/Documents/AI-DEV-Analysis/analysis_of_datasets/files_changed/OpenAI_Codex/julep-ai$julep/8f1623d7813fb86398a3a8923f1338fc5c65cd3c/agents-api/tests/test_agent_routes.py,Identifier'test_route_list_agents_with_metadata_filter' exceeds the maximum length of 30 characters.
Claude_Code,OpenAdaptAI,OpenAdapt,9e94a05a84160cd1264c7b564a4d8a427efc460d,implementation,Long statement,deploy,131,/home/gilberto/Documents/AI-DEV-Analysis/analysis_of_datasets/files_changed/Claude_Code/OpenAdaptAI$OpenAdapt/9e94a05a84160cd1264c7b564a4d8a427efc460d/openadapt/adapters/omniparser.py,A line with 178 chars in deploy exceeds the maximum length of 120 characters.
Devin,crewAIInc,crewAI,73880d407b418e8c582d2ee2dda0a5dc5da35a6b,implementation,Long statement,call,522,/home/gilberto/Documents/AI-DEV-Analysis/analysis_of_datasets/files_changed/Devin/crewAIInc$crewAI/73880d407b418e8c582d2ee2dda0a5dc5da35a6b/tests/custom_llm_test.py,A line with 488 chars in call exceeds the maximum length of 120 characters.
Devin,crewAIInc,crewAI,73880d407b418e8c582d2ee2dda0a5dc5da35a6b,implementation,Long statement,call,539,/home/gilberto/Documents/AI-DEV-Analysis/analysis_of_datasets/files_changed/Devin/crewAIInc$crewAI/73880d407b418e8c582d2ee2dda0a5dc5da35a6b/tests/custom_llm_test.py,A line with 125 chars in call exceeds the maximum length of 120 characters.
Devin,crewAIInc,crewAI,963ed23b63cc23b927b59ff983c31ad8815c403c,implementation,Long statement,call,34,/home/gilberto/Documents/AI-DEV-Analysis/analysis_of_datasets/files_changed/Devin/crewAIInc$crewAI/963ed23b63cc23b927b59ff983c31ad8815c403c/tests/custom_llm_test.py,A line with 434 chars in call exceeds the maximum length of 120 characters.
Devin,crewAIInc,crewAI,963ed23b63cc23b927b59ff983c31ad8815c403c,implementation,Long statement,call,45,/home/gilberto/Documents/AI-DEV-Analysis/analysis_of_datasets/files_changed/Devin/crewAIInc$crewAI/963ed23b63cc23b927b59ff983c31ad8815c403c/tests/custom_llm_test.py,A line with 125 chars in call exceeds the maximum length of 120 characters.
Devin,crewAIInc,crewAI,963ed23b63cc23b927b59ff983c31ad8815c403c,implementation,Long statement,call,115,/home/gilberto/Documents/AI-DEV-Analysis/analysis_of_datasets/files_changed/Devin/crewAIInc$crewAI/963ed23b63cc23b927b59ff983c31ad8815c403c/tests/custom_llm_test.py,A line with 125 chars in call exceeds the maximum length of 120 characters.
Devin,crewAIInc,crewAI,963ed23b63cc23b927b59ff983c31ad8815c403c,implementation,Long statement,call,191,/home/gilberto/Documents/AI-DEV-Analysis/analysis_of_datasets/files_changed/Devin/crewAIInc$crewAI/963ed23b63cc23b927b59ff983c31ad8815c403c/tests/custom_llm_test.py,A line with 567 chars in call exceeds the maximum length of 120 characters.
Devin,crewAIInc,crewAI,963ed23b63cc23b927b59ff983c31ad8815c403c,implementation,Long statement,call,206,/home/gilberto/Documents/AI-DEV-Analysis/analysis_of_datasets/files_changed/Devin/crewAIInc$crewAI/963ed23b63cc23b927b59ff983c31ad8815c403c/tests/custom_llm_test.py,A line with 139 chars in call exceeds the maximum length of 120 characters.
Devin,crewAIInc,crewAI,963ed23b63cc23b927b59ff983c31ad8815c403c,implementation,Long statement,call,232,/home/gilberto/Documents/AI-DEV-Analysis/analysis_of_datasets/files_changed/Devin/crewAIInc$crewAI/963ed23b63cc23b927b59ff983c31ad8815c403c/tests/custom_llm_test.py,A line with 151 chars in call exceeds the maximum length of 120 characters.
OpenAI_Codex,MontrealAI,AGI-Alpha-Agent-v0,0b920402b22f6112dc59fe704f2ae4ea075e5e33,design,Deficient encapsulation,,228,/home/gilberto/Documents/AI-DEV-Analysis/analysis_of_datasets/files_changed/OpenAI_Codex/MontrealAI$AGI-Alpha-Agent-v0/0b920402b22f6112dc59fe704f2ae4ea075e5e33/alpha_factory_v1/demos/meta_agentic_agi_v3/agents/agent_base.py,Class 'Agent' accesses non-public code elements _tps from __init__
Copilot,AliAkhtari78,SpotifyScraper,73212780bdda9d7f209f82b9712560a76a77afd2,implementation,Long statement,__init__,156,/home/gilberto/Documents/AI-DEV-Analysis/analysis_of_datasets/files_changed/Copilot/AliAkhtari78$SpotifyScraper/73212780bdda9d7f209f82b9712560a76a77afd2/src/spotify_scraper/core/exceptions.py,A line with 211 chars in __init__ exceeds the maximum length of 120 characters.
Devin,crewAIInc,crewAI-tools,02ae7bd87791ea97585fd8ef6aac349bfe0e3ff7,design,Deficient encapsulation,,22,/home/gilberto/Documents/AI-DEV-Analysis/analysis_of_datasets/files_changed/Devin/crewAIInc$crewAI-tools/02ae7bd87791ea97585fd8ef6aac349bfe0e3ff7/tests/tools/test_selenium_scraping_tool_lazy_init.py,Module 'test_selenium_scraping_tool_lazy_init' accesses non-public code elements _run from test_lazy_initialization
OpenAI_Codex,andrewm4894,anomstack,e659b677c99020cbe1754c112c2c539efa16f0ae,implementation,Complex method,ingest,6 - 88,/home/gilberto/Documents/AI-DEV-Analysis/analysis_of_datasets/files_changed/OpenAI_Codex/andrewm4894$anomstack/e659b677c99020cbe1754c112c2c539efa16f0ae/metrics/examples/posthog/posthog.py,"Method 'ingest' has a cyclomatic complexity of 11, exceeding the max of 6."
Devin,test-zeus-ai,testzeus-hercules,82ffb8c906950387dfeebb3f7d3ac80653bf6c1a,implementation,Empty catch block,find_element,59,/home/gilberto/Documents/AI-DEV-Analysis/analysis_of_datasets/files_changed/Devin/test-zeus-ai$testzeus-hercules/82ffb8c906950387dfeebb3f7d3ac80653bf6c1a/testzeus_hercules_tools/playwright_manager.py,Empty catch block found in find_element.
OpenAI_Codex,julep-ai,julep,8f1623d7813fb86398a3a8923f1338fc5c65cd3c,implementation,Long identifier,test_task_execution_workflow_handle_api_call_tool_call_step_with_method_override,347,/home/gilberto/Documents/AI-DEV-Analysis/analysis_of_datasets/files_changed/OpenAI_Codex/julep-ai$julep/8f1623d7813fb86398a3a8923f1338fc5c65cd3c/agents-api/tests/test_task_execution_workflow.py,Identifier'test_task_execution_workflow_handle_api_call_tool_call_step_with_method_override' exceeds the maximum length of 30 characters.
OpenAI_Codex,briangu,klongpy,8246b37962842dbd6570b62ede8ae44245df0b27,implementation,Magic number,create_monad_functions,490,/home/gilberto/Documents/AI-DEV-Analysis/analysis_of_datasets/files_changed/OpenAI_Codex/briangu$klongpy/8246b37962842dbd6570b62ede8ae44245df0b27/klongpy/monads.py,Magic number 2 used in create_monad_functions.
Devin,crewAIInc,crewAI,dbf8da2d9c21f973e6ec63e18c66a8f0980a7816,implementation,Long message chain,test_knowledge_included_in_planning,36,/home/gilberto/Documents/AI-DEV-Analysis/analysis_of_datasets/files_changed/Devin/crewAIInc$crewAI/dbf8da2d9c21f973e6ec63e18c66a8f0980a7816/tests/utilities/test_knowledge_planning.py,"A long message chain has 4 attributes/calls chained together, more than the recommended 3 in the following statement: mock_collection = mock_chroma.return_value.get_or_create_collection.return_value."
OpenAI_Codex,oraios,serena,b31f92b304c388ed32238f73a9f6d9ab1d64eb40,implementation,Long statement,test_request_type_hierarchy,22,/home/gilberto/Documents/AI-DEV-Analysis/analysis_of_datasets/files_changed/OpenAI_Codex/oraios$serena/b31f92b304c388ed32238f73a9f6d9ab1d64eb40/test/multilspy/go/test_go_hierarchy.py,A line with 211 chars in test_request_type_hierarchy exceeds the maximum length of 120 characters.
OpenAI_Codex,oraios,serena,b31f92b304c388ed32238f73a9f6d9ab1d64eb40,implementation,Long statement,test_request_type_hierarchy,41,/home/gilberto/Documents/AI-DEV-Analysis/analysis_of_datasets/files_changed/OpenAI_Codex/oraios$serena/b31f92b304c388ed32238f73a9f6d9ab1d64eb40/test/multilspy/go/test_go_hierarchy.py,A line with 223 chars in test_request_type_hierarchy exceeds the maximum length of 120 characters.
OpenAI_Codex,oraios,serena,b31f92b304c388ed32238f73a9f6d9ab1d64eb40,implementation,Long statement,test_request_type_hierarchy,59,/home/gilberto/Documents/AI-DEV-Analysis/analysis_of_datasets/files_changed/OpenAI_Codex/oraios$serena/b31f92b304c388ed32238f73a9f6d9ab1d64eb40/test/multilspy/go/test_go_hierarchy.py,A line with 209 chars in test_request_type_hierarchy exceeds the maximum length of 120 characters.
Cursor,kyegomez,swarms,6d73b8723f462d4157268daa87a3a2b4a1865874,implementation,Magic number,__init__,265,/home/gilberto/Documents/AI-DEV-Analysis/analysis_of_datasets/files_changed/Cursor/kyegomez$swarms/6d73b8723f462d4157268daa87a3a2b4a1865874/swarms/structs/hiearchical_swarm.py,Magic number 5 used in __init__.
Cursor,kyegomez,swarms,6d73b8723f462d4157268daa87a3a2b4a1865874,implementation,Magic number,__init__,266,/home/gilberto/Documents/AI-DEV-Analysis/analysis_of_datasets/files_changed/Cursor/kyegomez$swarms/6d73b8723f462d4157268daa87a3a2b4a1865874/swarms/structs/hiearchical_swarm.py,Magic number 300 used in __init__.
Cursor,kyegomez,swarms,6d73b8723f462d4157268daa87a3a2b4a1865874,implementation,Magic number,__init__,267,/home/gilberto/Documents/AI-DEV-Analysis/analysis_of_datasets/files_changed/Cursor/kyegomez$swarms/6d73b8723f462d4157268daa87a3a2b4a1865874/swarms/structs/hiearchical_swarm.py,Magic number 3 used in __init__.
Cursor,kyegomez,swarms,6d73b8723f462d4157268daa87a3a2b4a1865874,implementation,Magic number,__init__,268,/home/gilberto/Documents/AI-DEV-Analysis/analysis_of_datasets/files_changed/Cursor/kyegomez$swarms/6d73b8723f462d4157268daa87a3a2b4a1865874/swarms/structs/hiearchical_swarm.py,Magic number 30.0 used in __init__.
Cursor,kyegomez,swarms,6d73b8723f462d4157268daa87a3a2b4a1865874,implementation,Magic number,__init__,269,/home/gilberto/Documents/AI-DEV-Analysis/analysis_of_datasets/files_changed/Cursor/kyegomez$swarms/6d73b8723f462d4157268daa87a3a2b4a1865874/swarms/structs/hiearchical_swarm.py,Magic number 0.3 used in __init__.
Devin,crewAIInc,crewAI,faddb7dca2a569f3356a6b762bab5ed447c56ba6,design,Deficient encapsulation,,37,/home/gilberto/Documents/AI-DEV-Analysis/analysis_of_datasets/files_changed/Devin/crewAIInc$crewAI/faddb7dca2a569f3356a6b762bab5ed447c56ba6/tests/test_memory_fallback.py,Module 'test_memory_fallback' accesses non-public code elements _short_term_memory from test_crew_creation_with_memory_true_no_openai_key
Devin,crewAIInc,crewAI,faddb7dca2a569f3356a6b762bab5ed447c56ba6,design,Deficient encapsulation,,38,/home/gilberto/Documents/AI-DEV-Analysis/analysis_of_datasets/files_changed/Devin/crewAIInc$crewAI/faddb7dca2a569f3356a6b762bab5ed447c56ba6/tests/test_memory_fallback.py,Module 'test_memory_fallback' accesses non-public code elements _entity_memory from test_crew_creation_with_memory_true_no_openai_key
Devin,crewAIInc,crewAI,faddb7dca2a569f3356a6b762bab5ed447c56ba6,design,Deficient encapsulation,,39,/home/gilberto/Documents/AI-DEV-Analysis/analysis_of_datasets/files_changed/Devin/crewAIInc$crewAI/faddb7dca2a569f3356a6b762bab5ed447c56ba6/tests/test_memory_fallback.py,Module 'test_memory_fallback' accesses non-public code elements _long_term_memory from test_crew_creation_with_memory_true_no_openai_key
